Unnamed: 0,comment,comment_id,author_url,author_name,reply_count,like_count,date,vidid,total_reply_counts,vid_title,just_date,neg,neu,pos,compound,sentiment
2457,Loved the overall review!,Ugy1Pjly1boz53vjtmN4AaABAg,http://www.youtube.com/channel/UC79mjSy1AhcXdmTvq6Tdv7A,moajjem hossain chowdhury,1,1,2020-07-28 10:34:27+00:00,rdo8YBasqqA,1,Reviewing Your Data Science Projects - Episode 13 (BONUS LinkedIn Review),2020-07-28,0.0,0.417,0.583,0.636,positive
2763,Loving this video and the thumbnail dude!,UgwMZ1cOH3Sx3BtL9Mh4AaABAg,http://www.youtube.com/channel/UCKPyg5gsnt6h0aA8EBw3i6A,RichardOnData,2,1,2020-07-20 11:34:07+00:00,I3FBJdiExcg,2,Beginner Kaggle Data Science Project Walk-Through (Titanic),2020-07-20,0.0,0.589,0.411,0.636,positive
4868,"Hello Kane! Please guide on the exact course & skills to be acquire & relavent topics one can study to become Data analyst (Specific this component only) for non programming individuals only.
I can't see any crisp content or precise topics one should master.
For eg - How much & which type of modules in python for Data analysis.
What topics in Statistics for Data analysis.
What depth in SQL and so on & the list is long.
So please throw some light.",UgxBIYqvY_HqkX0Nxu54AaABAg,http://www.youtube.com/channel/UCeQwX4crEOSnnfBPpU7rX9w,DIVYA MEHTA,1,0,2020-05-10 06:17:30+00:00,4OZip0cgOho,1,How I Would Learn Data Science (If I Had to Start Over),2020-05-10,0.0,0.935,0.065,0.6352,positive
2169,Glad you made me clear about this issue. While learning from notebooks in Kaggle and other sites I feel so low to use someones codes. But I see this is common and a quite learning approach. The thing that I shouldn't do is just not publish it as my own . Thank you for clearing up my thoughts.,Ugz346lI50ZiB4gTP_d4AaABAg,http://www.youtube.com/channel/UCPtRwUhWkr6L-zgsWZCcF4A,Tawheed Rony,1,1,2020-08-08 07:20:50+00:00,vQGJvmhpq_s,1,The Plagiarism Problem in Data Science,2020-08-08,0.032,0.846,0.122,0.6345,positive
167,"Amazing video. I got a question, don't we need to detect the outlier data in the models? or its not a necessary step in calcification?",UgyVm_3XXtEK272ETMJ4AaABAg,http://www.youtube.com/channel/UCfOnjBTtoz8xj0D_Sb1HZDQ,Fadi Nayfeh,1,1,2020-11-12 16:31:38+00:00,I3FBJdiExcg,1,Beginner Kaggle Data Science Project Walk-Through (Titanic),2020-11-12,0.0,0.835,0.165,0.6322,positive
4498,Hi Ken. I am making a career change and want to get a second degree in CS. I noticed some schools do not offer second degrees except at the graduate level. What were your other school choices for your MS degree? How did you research? Any good resources? Did you consider online program?,Ugw4Bv-o7DjqFFAuuuF4AaABAg,http://www.youtube.com/channel/UCiv6sL11W8wkV-YVzDRTANA,Tony C,1,0,2020-05-17 04:44:08+00:00,n3vw0M5RrPU,1,How I Learned Data Science,2020-05-17,0.0,0.901,0.099,0.6322,positive
4518,Hello! I've been trying to figure this exact thing out and I'm so glad this came by,UgzOov23L8badK2W9-F4AaABAg,http://www.youtube.com/channel/UClrh82z-VSSm3IZN70ubQKg,Anjana Shekhar,1,5,2020-05-16 13:25:52+00:00,Ip50cXvpWY4,1,The Best Free Data Science Courses Nobody is Talking About,2020-05-16,0.0,0.794,0.206,0.632,positive
3568,I found your videos last night and so glad! Very informative,Ugwv94B7pCJxtWGy0Ct4AaABAg,http://www.youtube.com/channel/UCd1p79PtaBBqr5OI1mvGqyw,Chelsea Coral,1,1,2020-06-14 21:25:12+00:00,Ip50cXvpWY4,1,The Best Free Data Science Courses Nobody is Talking About,2020-06-14,0.0,0.684,0.316,0.632,positive
4572,Jekyll is a great way to set up a static website on Github pages.,UgxMTqox8dc6jl965nt4AaABAg,http://www.youtube.com/channel/UCz4m5ZtZXGXO3TeXokl2WWA,guesdon william,2,1,2020-05-15 13:37:33+00:00,1aXk2RViq3c,2,How to Make A Data Science Portfolio Website with Github Pages,2020-05-15,0.0,0.728,0.272,0.6249,positive
1890,"This man is immensely underrated. You are awesome, Ken.",Ugzn2WmnXEFnXU_waxt4AaABAg,http://www.youtube.com/channel/UClart1VJ-sUoLzLF-WCDDGg,Muhammed Nirshad,1,12,2020-08-21 16:17:02+00:00,iGUiLWFDWfk,1,Don't Buy My Course..,2020-08-21,0.0,0.661,0.339,0.6249,positive
5400,This was a surprisingly good video,UgyCS6VuDDheggpyM3p4AaABAg,http://www.youtube.com/channel/UCAdUA-hEd6di7B2kFj0GYog,Embargo123,1,0,2020-03-10 00:15:29+00:00,Ip50cXvpWY4,1,The Best Free Data Science Courses Nobody is Talking About,2020-03-10,0.0,0.37,0.63,0.6249,positive
4583,"So basically I have covered all kinds of math for Data science, great video ❤️",UgzLVE-OldG0u4h3rMh4AaABAg,http://www.youtube.com/channel/UCMVu0KqLI0yGbMGFdlx40OA,ali rajpoot,1,9,2020-05-15 08:51:24+00:00,zSwM5uVeylU,1,Math Needed for Mastering Data Science,2020-05-15,0.0,0.76,0.24,0.6249,positive
4195,Great series. I'm trying it out after looking at your video. I feel that the per hour salary is just for an hour. While you have replaced the per hour with a blank. Aren't we gonna convert the per hour to the actual salary. By googling I found out that a data scientist in the US works almost 60 hours. Shouldn't we multiply this with the per hour salary and then with 52?,Ugyatd8igjhRhDdTkHd4AaABAg,http://www.youtube.com/channel/UCM9gA5elUm4nVli06FhtpVA,Shashank S,1,1,2020-05-25 18:45:40+00:00,fhi4dOhmW-g,1,Data Science Project from Scratch - Part 3 (Data Cleaning),2020-05-25,0.0,0.943,0.057,0.6249,positive
3809,Awesome,Ugz5wjArxhWUeHTY6S54AaABAg,http://www.youtube.com/channel/UCN3KM5_LTq7uHjKyVJheN6g,ONYEDIKA UGOJI,1,1,2020-06-05 22:36:35+00:00,4OZip0cgOho,1,How I Would Learn Data Science (If I Had to Start Over),2020-06-05,0.0,0.0,1.0,0.6249,positive
3557,awesome video,UgxeHDIe3AT7pZ2n0DR4AaABAg,http://www.youtube.com/channel/UCkp5u-BuaZR18RoesEYWkZw,ON PORT 443,1,1,2020-06-15 10:36:26+00:00,n3vw0M5RrPU,1,How I Learned Data Science,2020-06-15,0.0,0.196,0.804,0.6249,positive
3118,It will be great if you use slides,UgzolUPrL0ZIe6lWizN4AaABAg,http://www.youtube.com/channel/UCWcZe6fc15NC4m6YG9sRhFw,okpor paul,2,1,2020-07-07 14:52:47+00:00,BZFfNwj7JhE,2,Different Data Science Roles Explained (by a Data Scientist),2020-07-07,0.0,0.631,0.369,0.6249,positive
2461,"Great video as usual,Thanks",UgyW7M8P0WCCI0btrld4AaABAg,http://www.youtube.com/channel/UCSOG_8eTF48hykXLnyEXt1g,Fahad Reda,1,1,2020-07-28 07:19:47+00:00,rdo8YBasqqA,1,Reviewing Your Data Science Projects - Episode 13 (BONUS LinkedIn Review),2020-07-28,0.0,0.423,0.577,0.6249,positive
1978,"I see that most of data scientist job requirements to have at least msc or phd in computer science or machine learning

Is that true please need answer",Ugy7to4SyBMivJVxq2R4AaABAg,http://www.youtube.com/channel/UCQVMeDM-JeU7XtVjAuVZ1QQ,Ahmed Shawky,2,1,2020-08-18 03:10:20+00:00,4OZip0cgOho,2,How I Would Learn Data Science (If I Had to Start Over),2020-08-18,0.0,0.831,0.169,0.6249,positive
1307,"Ken please make a playlist for this series 
Will be helpful for everyone",Ugx1-z83q3DIN2__iot4AaABAg,http://www.youtube.com/channel/UCCKgavC5bTt8mlHYbOlAuFg,rohit shukla,4,1,2020-09-09 14:28:35+00:00,uXLnbdHMf8w,4,Why I'm Starting Data Science Over Again.,2020-09-09,0.0,0.662,0.338,0.6249,positive
1900,Great,Ugw3SrA7D6V8_SQzijV4AaABAg,http://www.youtube.com/channel/UCToBF5_LHgnZJeWmzJ8LnVg,Victor A,1,1,2020-08-21 08:31:43+00:00,8igH8qZafpo,1,3 Proven Data Science Projects for Beginners (Kaggle),2020-08-21,0.0,0.0,1.0,0.6249,positive
1927,Great Interview it's what I needed right now.,UgxnNZsmVQ_i_hg-Z654AaABAg,http://www.youtube.com/channel/UCU1-946UQE_flwfr5lSR-QQ,Saacid Hussein,1,2,2020-08-20 01:59:38+00:00,SsGKZe4dVyk,1,How a Subscriber Landed a Data Analyst Job in Less Than a Year (Ray Ojel) - KNN EP. 09,2020-08-20,0.0,0.594,0.406,0.6249,positive
1308,"Great video, Ken. This is insightful.",UgwdcqMbPWhwgSbVty14AaABAg,http://www.youtube.com/channel/UCPxWZIUZzMQRKkvxmsuNaQA,Jonathan Ho,1,1,2020-09-09 14:12:32+00:00,Q9FjwzKFPuM,1,Data Science Certificate vs Bootcamp vs Masters Degree,2020-09-09,0.0,0.549,0.451,0.6249,positive
5543,Ken please make tutorials video on specific Data Science projects....it would be helpful,UgwbIOQJY-DB-VOt5JV4AaABAg,http://www.youtube.com/channel/UCDpNR-Aq-_t6qK8_dLo7YRg,Rajdeep Majumder,2,0,2020-01-19 04:19:59+00:00,yukdXV9LR48,2,The Projects You Should Do To Get A Data Science Job,2020-01-19,0.0,0.683,0.317,0.6249,positive
1245,awesome stuff here Ken,UgwUhHJHyt2dO3N2f3N4AaABAg,http://www.youtube.com/channel/UCvKMZigHSAmYOnjjtaUdJjg,Steve Lin,1,1,2020-09-11 21:53:28+00:00,jf3j0lWmFPU,1,The 5 Pillars of Success I Live By,2020-09-11,0.0,0.423,0.577,0.6249,positive
3008,"Great work Ken
I'm working on pursuing a Python basic concept by the end of this week.",UgzQeX_2TioPdHLzy_94AaABAg,http://www.youtube.com/channel/UCQkhK72pSdpWdLoB56PDTrA,Sajjabi Samuel,1,1,2020-07-10 21:23:23+00:00,4OZip0cgOho,1,How I Would Learn Data Science (If I Had to Start Over),2020-07-10,0.0,0.785,0.215,0.6249,positive
4827,Great video👍🏻,Ugyi1Nn5wJNx6L0G82t4AaABAg,http://www.youtube.com/channel/UCXoZXrxfu76WeRHS8n1tK4g,Parampreet Singh Sandhu,1,1,2020-05-11 13:06:06+00:00,4OZip0cgOho,1,How I Would Learn Data Science (If I Had to Start Over),2020-05-11,0.0,0.196,0.804,0.6249,positive
4070,Great,UgwdArHP99-1-vCnhC94AaABAg,http://www.youtube.com/channel/UC3kq7QRXISE0RUDeXik1PWw,Aman Potdar,1,1,2020-05-29 11:16:42+00:00,4OZip0cgOho,1,How I Would Learn Data Science (If I Had to Start Over),2020-05-29,0.0,0.0,1.0,0.6249,positive
2836,This is just great,UgzmvVt44aoWro47E1F4AaABAg,http://www.youtube.com/channel/UC9bSJwkKvLuyNEqcQzJqmRA,Samuel Wondim,1,1,2020-07-17 18:59:46+00:00,I3FBJdiExcg,1,Beginner Kaggle Data Science Project Walk-Through (Titanic),2020-07-17,0.0,0.423,0.577,0.6249,positive
2881,great advice~,Ugy-G0WHxoYJwN_pwdJ4AaABAg,http://www.youtube.com/channel/UC4_4X83rD5y0--3gHTa1Nlg,Bingqing Lu,1,1,2020-07-16 16:49:49+00:00,4OZip0cgOho,1,How I Would Learn Data Science (If I Had to Start Over),2020-07-16,0.0,0.196,0.804,0.6249,positive
5663,"thank you for you video, it's helpfull, please i want to get all Trump tweets, when i run the following  :


 import twitterscraper as ts
ts.query.query_tweets_from_user('Danone') 




i get only  the tweets for the last 2 months",UgyaJ6QwJd6fdQpCEHF4AaABAg,http://www.youtube.com/channel/UC09XLMSSwcH9V2y59VVKxOA,reda el,1,0,2019-11-06 15:58:57+00:00,zF_Q2v_9zKY,1,Scrape Twitter Data in Python with Twitterscraper Module,2019-11-06,0.0,0.821,0.179,0.6249,positive
343,"Hi Ken,
Great decision-making process. That's how I am going to decide whether to go to grad school or industry.",UgyZK_f-lY_3MgwiB5N4AaABAg,http://www.youtube.com/channel/UCYI361mW0llIRTEd2sIWqOw,Kyle Oh,1,3,2020-10-30 14:08:49+00:00,domVw8isGOI,1,How I Chose My Masters Degree for Breaking into Data Science,2020-10-30,0.0,0.814,0.186,0.6249,positive
1125,"Hi. Great videos. I have started learning DS using kaggle and coursera online course by university of Michigan. Right now I am doing it on my laptop which has windows 10, i5 7th gen U processor and 940mx gpu. My question is in future which hardware should I opt for. Should I go for pc or mac?",UgzMy0uqRf97jljMWEZ4AaABAg,http://www.youtube.com/channel/UCD4K-PZUKyjIRSHzHoGEWGw,Aditya Chaturvedi,3,1,2020-09-19 08:45:25+00:00,Ip50cXvpWY4,3,The Best Free Data Science Courses Nobody is Talking About,2020-09-19,0.0,0.926,0.074,0.6249,positive
5050,Foun today your channel. Great content.,Ugw4rjjSwOsG01L9ux94AaABAg,http://www.youtube.com/channel/UC9T6WzRNoyOsEq_7fm6-GbA,Gero,1,1,2020-04-26 15:24:37+00:00,n3vw0M5RrPU,1,How I Learned Data Science,2020-04-26,0.0,0.549,0.451,0.6249,positive
3385,"great video Ken, keep it up",UgwoZh2kHCKl33KmMst4AaABAg,http://www.youtube.com/channel/UCyAN09yDAhc-mi1TbtouxQA,Tomal Halder,1,1,2020-06-25 05:28:46+00:00,a3VWq9smqhM,1,How to ULTRALEARN Data Science,2020-06-25,0.0,0.549,0.451,0.6249,positive
3787,Great,UgzGMtTreMcm0ul0L-d4AaABAg,http://www.youtube.com/channel/UC3cE6peRGNipSH9h0F9sVIQ,Favourites,0,1,2020-06-06 08:46:26+00:00,4qZINLzwYyk,0,The State of Data Science with Krish Naik & The Data Professor [Panel Discussion],2020-06-06,0.0,0.0,1.0,0.6249,positive
2464,Great Video Mr. ken.,UgzzeLEB2hd5wQTelh94AaABAg,http://www.youtube.com/channel/UC3Gb55DMmn5RIxG7ix-XkXg,Mohit Nagarkoti,1,1,2020-07-28 03:37:56+00:00,rdo8YBasqqA,1,Reviewing Your Data Science Projects - Episode 13 (BONUS LinkedIn Review),2020-07-28,0.0,0.423,0.577,0.6249,positive
1400,Thank u sir for this video You clear all my doubts.🙂🙂🙂,UgyKGyWRcXKYkOuPPMZ4AaABAg,http://www.youtube.com/channel/UCZ-oV7JjGr8FQriFpZ7YikA,Annika Dhyani,1,1,2020-09-04 18:47:49+00:00,-pdXWmj9xxU,1,How I Learn Data Science Through Studying Other People's Code | #66DaysOfData,2020-09-04,0.0,0.611,0.389,0.6249,positive
4539,"Hello Ken, I am a doctor involved in clinical research and i stumbled upon your channel while trying to understand how to handle large clinical datasets. You are doing a great job of guiding us through data science",UgxbDaPFMa9pgPpBvld4AaABAg,http://www.youtube.com/channel/UCB5QUrIE7vd7emJ8w89-iPg,HealthETHOS By N14,1,3,2020-05-15 20:50:39+00:00,4OZip0cgOho,1,How I Would Learn Data Science (If I Had to Start Over),2020-05-15,0.0,0.889,0.111,0.6249,positive
1601,Mad respect for doing this. I feel like you're the type of person who values being accountable to yourself.,UgweL89VWrn5ARMtmYR4AaABAg,http://www.youtube.com/channel/UCleExNwXvxFdIVk-iZ4POxw,Bing Bong,3,1,2020-08-30 03:25:24+00:00,uXLnbdHMf8w,3,Why I'm Starting Data Science Over Again.,2020-08-30,0.125,0.549,0.325,0.6249,positive
4327,Awesome break down. I noticed that a majority of my time I spend on projects or learning is just cleaning data and exploratory analysis.,Ugx1WPWpxJTiVhtffix4AaABAg,http://www.youtube.com/channel/UCQg-3KxBH4Hw8WKOHisOOHg,Josh Cummins,1,4,2020-05-22 15:07:32+00:00,BZFfNwj7JhE,1,Different Data Science Roles Explained (by a Data Scientist),2020-05-22,0.0,0.83,0.17,0.6249,positive
2597,"Great video senior. In Kaggle which tool is mostly used for the competitions or lessons, R or python, or both?",UgzRJlmVhecGNxUldK54AaABAg,http://www.youtube.com/channel/UCaZAcr7buvbA8-c_bkKpkoA,charles odongo,2,2,2020-07-24 19:33:03+00:00,4OZip0cgOho,2,How I Would Learn Data Science (If I Had to Start Over),2020-07-24,0.0,0.814,0.186,0.6249,positive
4465,"Curious, where'd you get those glasses? lol",Ugzq0SGv2eFqtJ-6C_B4AaABAg,http://www.youtube.com/channel/UCK2zHPivZc9xD0EbqABbcIg,Alejandro Eleuterio Juarez - Ledezma,3,1,2020-05-17 22:42:09+00:00,m5pwx3hgtzM,3,3 Reasons You Should NOT Become a Data Scientist,2020-05-17,0.0,0.495,0.505,0.6249,positive
3365,Is taking up online certificate courses in Data science or AI better option and what about the job prospects with an online diploma in data science?,UgxBvGhrOhe5CukSJiF4AaABAg,http://www.youtube.com/channel/UCzkm2mXa5Wikaj_FuHQNuQw,MOHAMMED AMER,1,1,2020-06-26 15:18:41+00:00,zSwM5uVeylU,1,Math Needed for Mastering Data Science,2020-06-26,0.0,0.825,0.175,0.6249,positive
3821,"Great to see U three on same platform .
Looking forward to get one end to end project by one from U all ...",UgzupW6i20NwB9760I54AaABAg,http://www.youtube.com/channel/UCKHRtB147iXEoKAdmQP0_tw,Janardhan Gurram,1,2,2020-06-05 19:16:23+00:00,4qZINLzwYyk,1,The State of Data Science with Krish Naik & The Data Professor [Panel Discussion],2020-06-05,0.0,0.83,0.17,0.6249,positive
5205,You're a star. This is a great eye-opener.,UgxEJ-IHCVKT-k47w5F4AaABAg,http://www.youtube.com/channel/UCioNjU0kyQw37RZUtl0Pkjg,Hona Africa,1,2,2020-04-10 13:08:43+00:00,GmW4F6MHqqs,1,Data Science Project from Scratch - Part 2 (Data Collection),2020-04-10,0.0,0.549,0.451,0.6249,positive
4841,"I watch your video first time and they are amazing and exactly what I want. 
I know intermediate level of python so what should I do now?",UgxwWsUbgoAJgTDywjt4AaABAg,http://www.youtube.com/channel/UC-6NdbqpU4P-A0Fe1Gn3v3w,Yash Bansal,2,2,2020-05-11 04:27:56+00:00,Ip50cXvpWY4,2,The Best Free Data Science Courses Nobody is Talking About,2020-05-11,0.0,0.805,0.195,0.6249,positive
375,"This is interview has many great insights, I'll be implementing some of these in the near future.",UgyIh5QndegE2c1sqW54AaABAg,http://www.youtube.com/channel/UCDnHfewXpIK2Ny62lDE9hrA,Daniel Gagnon,1,0,2020-10-26 23:09:40+00:00,SsGKZe4dVyk,1,How a Subscriber Landed a Data Analyst Job in Less Than a Year (Ray Ojel) - KNN EP. 09,2020-10-26,0.0,0.796,0.204,0.6249,positive
1030,U r the best...simply awesome videos,Ugxo2CYa6uNHNBut1PB4AaABAg,http://www.youtube.com/channel/UCn_D0KmwBRvuzYwzSVOx-iA,REON KURIAN,1,0,2020-09-25 12:42:09+00:00,QWgg4w1SpJ8,1,Data Science Project from Scratch - Part 4 (Exploratory Data Analysis),2020-09-25,0.0,0.423,0.577,0.6249,positive
5226,Awesome vid,UgyQ3sHQ_SrWAre-Q4l4AaABAg,http://www.youtube.com/channel/UCqT2P_807G2dphaJinS714Q,Cam,1,1,2020-04-08 16:48:41+00:00,GmW4F6MHqqs,1,Data Science Project from Scratch - Part 2 (Data Collection),2020-04-08,0.0,0.196,0.804,0.6249,positive
1248,Great content,Ugx9w9gYc5uM28yMXzp4AaABAg,http://www.youtube.com/channel/UCtOqTi85HhHsvq4YUBNL9Bw,shalinisujith,1,1,2020-09-11 19:45:04+00:00,jf3j0lWmFPU,1,The 5 Pillars of Success I Live By,2020-09-11,0.0,0.196,0.804,0.6249,positive
2530,"Hey Ken,
I really appreciate every suggestion of yours. I have a question though, that I do want to learn AI but for that I first need to start coding, please let me know where can I start from scratch?",Ugwk8VybvSjTTh6KgNV4AaABAg,http://www.youtube.com/channel/UC6RkXTEHKoa-uEPy1QKuxUA,Vibha Tyagi,2,0,2020-07-26 09:22:13+00:00,4OZip0cgOho,2,How I Would Learn Data Science (If I Had to Start Over),2020-07-26,0.0,0.836,0.164,0.6245,positive
3583,"I really like the way you open up this learning techniques, I'm new in this field and please would you be my mentor?",UgzPRa3ykUR6jmT_tCJ4AaABAg,http://www.youtube.com/channel/UC5omBhR9GnB1Rv9V4fk0DfA,Emem Etuk,2,2,2020-06-13 23:33:30+00:00,8igH8qZafpo,2,3 Proven Data Science Projects for Beginners (Kaggle),2020-06-13,0.0,0.797,0.203,0.624,positive
338,Brilliant Video Ken!,Ugx0RzwXMy9ORRctPeB4AaABAg,http://www.youtube.com/channel/UCY5A3LGrAa4K38GMWF55gVA,TechFit,1,1,2020-10-30 15:33:18+00:00,domVw8isGOI,1,How I Chose My Masters Degree for Breaking into Data Science,2020-10-30,0.0,0.328,0.672,0.6239,positive
4081,YT algorithm brought me here. Amazing content and advice.subscribed!,Ugz-l9mQqDCenhHZ1hB4AaABAg,http://www.youtube.com/channel/UC2TJ6sWstnLNiivs_Y6t5jg,ron finn,1,1,2020-05-28 22:10:41+00:00,4OZip0cgOho,1,How I Would Learn Data Science (If I Had to Start Over),2020-05-28,0.0,0.662,0.338,0.6239,positive
903,Amazing information ken!,Ugw2ANU3yFypYzrZKjF4AaABAg,http://www.youtube.com/channel/UC4hVw_T7c9McJKDgB1J1Djw,Icvs Miglani,3,0,2020-09-28 17:30:56+00:00,8igH8qZafpo,3,3 Proven Data Science Projects for Beginners (Kaggle),2020-09-28,0.0,0.328,0.672,0.6239,positive
1233,4 disciplines and atomic habits are amazing books!,Ugxjb4T6BeB5BonsKCt4AaABAg,http://www.youtube.com/channel/UC4CiwFWd0GY9gr_fkZYYTRg,Ray Ojel,1,1,2020-09-12 12:48:46+00:00,jf3j0lWmFPU,1,The 5 Pillars of Success I Live By,2020-09-12,0.0,0.595,0.405,0.6239,positive
